# AUTO-GENERATED FILE — do not edit by hand. Regenerate with: python3 src/data/create_equipment_csv.py
EquipmentGameId|CardName|CanonicalEquipmentId|ClassIds|TalentIds|Cost|Defense|AbilityText|Types
EGb174a84543|Two Steps Forward|CE3de4ff4f1c|CL04a4fce796|||1|**Instant** - Destroy this: Create an Agility token. Activate this only if you've hit 2 or more times this combat chain.  **Battleworn**|Ninja, Equipment, Legs
EGe42a806c54|Unflinching Foothold|CE791ca8502a|CL46a808cfd5|||1|**Instant** - Destroy this: Target attack loses and can't gain **dominate**.  **Battleworn**|Generic, Equipment, Legs
EG656c3644f4|Unyielding Grip|CEfdb4e55af9|CL46a808cfd5|||0|If you have no cards in your hand, this gets +3{d}.  **Blade Break**|Generic, Equipment, Arms
EGd39b3090cf|Vestige of Flagellation|CEc79c09020c||TLed9d3d832a||2|The first time an opponent would gain {h} each turn, instead you lose that much and create that many Vigor tokens.  **Blade Break**|Shadow, Equipment, Chest
EGc5e02d7e5d|Volcanic Vice|CE6c39dffce6|CL8060afda51|||0|If you've created a Seismic Surge this turn, this gets **spellvoid 3**.|Guardian, Equipment, Arms
EG0d8572b039|Voltic Vanguard|CE467d8da7b3||TL71f4977891||0|**Instant** - Destroy this: Prevent the next 2 damage that would be dealt to you this turn. Activate this only if you've played an instant card this turn.|Lightning, Equipment, Head
EG4f26abdc8e|Wind Cutter|CEb393e27823|CL04a4fce796|||1|**Attack Reaction** - {r}, {t}: Search your deck for a Shuriken item, put it into the arena, then shuffle. Activate this only if you've hit 2 or more times this combat chain.  **Blade Break**|Ninja, Equipment, Arms
EG6bbcd33d06|Anticipating Gaze|CE4b836da8b8|CLf4c16fcffe|||2|When a sword attack you control hits, you may remove a +1{p} counter from the sword. If you do, destroy this and draw a card.  **Blade Break**|Warrior, Equipment, Head
EGa09de9c916|Paragon Plate|CEc2911acca7|CLf4c16fcffe|||2|**Attack Reaction** - {t}, remove a +1{p} counter from an attacking sword you control: Gain {r}  **Temper**|Warrior, Equipment, Chest
EG4985b59510|Reverent Rerebrace|CE6e928ee4d9|CLf4c16fcffe|||2|If you would sharpen a Zenith Blade, instead you may pay {r} and destroy this. If you do, **sharpen** it an additional time.  **Temper**|Warrior, Equipment, Arms
EG35d0a57259|Silverstride Dodgers|CEf73bd124f6|CLf4c16fcffe|||1|If you control a Flurry token, this gets +1{d}.  **Temper**|Warrior, Equipment, Legs
EGc559ece663|Blitz Kicks|CEf894ce6320||TL71f4977891||0|**Instant** - {r}, destroy this: Create an Embodiment of Lightning token. Activate this only if you've played an instant card this turn.  **Arcane Barrier 1**|Lightning, Equipment, Legs
EGeddb4a4f83|Starfield Carapace|CE6dd45eacd0|CLe7f74fadce|TL71f4977891||1|"**Instant** - Destroy this: Until end of turn, an Aphrodias you control costs {r} less to activate and gets ""Whenever this deals damage to an opposing hero, create a Lightning Flow token.""  **Blade Break**"|Lightning, Illusionist, Equipment, Chest
EGf02afbdd31|Starfield Touch|CEe4505d9ec6|CLe7f74fadce|TL71f4977891||1|**Instant** - {r}, destroy this: {u} an Aphrodias you control.  **Battleworn**|Lightning, Illusionist, Equipment, Arms
EGce8e662da3|Starfield Veil|CE847241cedc|CLe7f74fadce|TL71f4977891||2|**Instant** - Destroy this: The next aura you play this turn enters the arena with a holo counter. Activate this only if an attack has fragmented this turn.  **Guardwell**|Lightning, Illusionist, Equipment, Head
EG83d9373484|Arcbane Grasp|CEe47f9af796|CLc2defff067||0|0|If you have a base arms equipped, **transform** it into this, then equip this.  When this is equipped, create a Spellbane Aegis token.  **Arcane Barrier 1**|Mechanologist, Instant, Equipment, Evo, Base, Arms
EG0820a3d9f6|Boots of Astral Sanctuary|CEd4da4fa4e6|CL46a808cfd5|||0|**Instant** - {t} your hero, destroy this: Prevent the next 1 damage that would be dealt to you this turn.|Generic, Equipment, Legs
EGc62149a787|Boots of Omnis Ward|CEa107b5083b|CL46a808cfd5|||1|If you've been dealt arcane damage this turn, this gets +1{d}.  **Instant** - {t} your hero, destroy this: Prevent the next 1 damage that would be dealt to you this turn.  **Temper**|Generic, Equipment, Legs
EG25cc014ab9|Constella Tiara|CE54e3cfa61e||TL71f4977891||0|**Instant** - {r}{r}, destroy this: Prevent the next 1 damage that would be dealt to you this turn. If you prevent damage this way, create a Ponder token.|Lightning, Equipment, Head
EGb9678ee8fb|Constella Waves|CE88bccfa91f|CLaf2c41eb4e|TL71f4977891||0|**Instant** - {t} your hero, destroy this: **Amp 1**|Lightning, Wizard, Equipment, Arms
EG27b051a44d|Fingers of Fragmentation|CE81d69241ce|CLe7f74fadce|||0|**Instant** - {r}{r}, destroy this: Target attack action card that has fragmented gets +2{p}.|Illusionist, Equipment, Arms
EGd31eb7d0ac|Fortitude of Anvilheim|CEd11bc981c5|CL8060afda51, CLf4c16fcffe|||2|**Attack Reaction** - {r}{r}, {t} your hero, destroy this: Return an action card defending a weapon attack to its owner's hand. **Guardwell**|Guardian, Warrior, Equipment, Off-Hand
EGa0fe855b50|Gauntlet of Sword and Sorcery|CE7d0145fbd3|CL7ddbb0abd6|||0|"**Action** - {r}{r}, {t} this and your hero: The next attack action card you play this turn gets ""When this attacks, deal 1 arcane damage to any opposing target. If damage is dealt this way, this gets +1{p}."" **Go again**  **Arcane Barrier 1**"|Runeblade, Equipment, Arms
EG532bfdf648|Gloves of Astral Sanctuary|CEd6dafae083|CL46a808cfd5|||0|**Instant** - {t} your hero, destroy this: Prevent the next 1 damage that would be dealt to you this turn.|Generic, Equipment, Arms
EGdccb5a3bf8|Helm of Astral Sanctuary|CE8617588c22|CL46a808cfd5|||0|**Instant** - {t} your hero, destroy this: Prevent the next 1 damage that would be dealt to you this turn.|Generic, Equipment, Head
EG3bbff7d5b4|Laced Lightning|CE1d8aba239d||TL71f4977891||0|**Instant** - {r}{r}, destroy this: Prevent the next 1 damage that would be dealt to you this turn. If you prevent damage this way, create an Embodiment of Lightning token.|Lightning, Equipment, Legs
EG0eb83bce9a|Plutonic Starplate|CE3966ce45ff||TL71f4977891||0|The first time you play a Lightning card during each of your opponent's turns, gain {r}.  **Arcane Barrer 1**|Lightning, Equipment, Chest
EGf76da1540e|Robe of Astral Sanctuary|CEa27316b319|CL46a808cfd5|||0|**Instant** - {t} your hero, destroy this: Prevent the next 1 damage that would be dealt to you this turn.|Generic, Equipment, Chest
EG14f5477ac9|Snap Fingers|CE4aad1816e8|CL7ddbb0abd6|TL71f4977891||0|**Instant** - {r}, destroy this: Target Lightning attack action card you control on the active chain link deals 1 arcane damage to the defending hero.|Lightning, Runeblade, Equipment, Arms
EG07f5f2ac22|Starflow Robes|CEd423552980||TL71f4977891||0|**Instant** - {r}{r}, destroy this: Prevent the next 1 damage that would be dealt to you this turn. If you prevent damage this way, create a Lightning Flow token.|Lightning, Equipment, Chest
EGa0f6b58a2d|Third Eye of the Sphinx|CEf255caec4c|CLe7f74fadce, CLaf2c41eb4e|||1|**Instant** - {r}, {t}, destroy a Ponder token you control: Draw a card.  **Spellvoid 1**  **Blade Break**|Illusionist, Wizard, Equipment, Head
EG15999058ad|Cutting Couriers|CE451041d138|CLf4c16fcffe|||0|When your sword attack hits, you may destroy this. If you do, the attack gets **go again**.|Warrior, Equipment, Legs
EG7f262829b8|Squire's Bracers|CE9890a5b00d|CLf4c16fcffe|||0|When your sword attack hits, you may destroy this. If you do, the sword's next attack this turn gets +2{p}.|Warrior, Equipment, Arms
EG8f7391d810|Diamond Hands|CEea7126bda6|CLaf904dcff9|||1|**Ruu'di Specialization**  At the beginning of your end phase, if you have 4 or more cards in hand, create a Diamond token.  **Blade Break**|Merchant, Equipment, Arms
EG3e6fd3f75c|Magrar|CE2258129d51|CLaf904dcff9||||**Genis Specialization**  **Action** - Destroy this: Create a Zen State and an Inertia token.|Merchant, Equipment, Off-Hand
EG4373deef3f|Pink Visor|CE1768183bc8|CLaf904dcff9||||**Ruu'di Specialization**  **Once per Turn Action** - {r}: The next card you reveal this turn has its grade increased by 1. **Go again**|Merchant, Equipment, Head
EG52b8fc0126|Popped Collar Polo|CE9c5ff396bf|CL46a808cfd5|||0|**Action** - Destroy this: Gain {r}. **Go again**|Generic, Equipment, Chest
EG23e038c1bd|Proclamation of Abundance|CEd34a38bab4|CL07546e2443||||**Action** - {r}{r}{r}, destroy this: Each hero draws up to their {i}.|Adjudicator, Equipment, Off-Hand
EG460947aac2|Proclamation of Combat|CE021e672241|CL07546e2443||||**Action** - Destroy this: Until the start of your next turn, the only actions heroes may play or activate are weapon and attack actions.|Adjudicator, Equipment, Off-Hand
EG0b99f38036|Proclamation of Production|CE5519b58f96|CL07546e2443||||**Action** - Destroy this: Each hero may search their deck for an item with cost 0 or 1, put it into the arena, then shuffle. Each hero who doesn't put an item into the arena this way discards a card.|Adjudicator, Equipment, Off-Hand
EG3dbfcc9504|Proclamation of Requisition|CE141f481e97|CL07546e2443||||**Action** - Discard a red card, destroy Proclamation of Requisition: Each opponent chooses an item or landmark they control. Gain control of the chosen permanents.|Adjudicator, Equipment, Off-Hand
EGc1f3fa4232|Silversheen Needle|CEf688425269|CL46a808cfd5||||Your constructs with Fabric in their name gain **go again**.|Generic, Equipment, Off-Hand
